año,fecha,familia,id_ciudad,cantidad
2019,1,ADITIVOS,ALTAMIRA,8.25
2019,1,ADITIVOS,BARRANQUILLA,4.375
2019,1,ADITIVOS,BOGOTA,15.2
2019,1,ADITIVOS,BUCARAMANGA,0.35
2019,1,ADITIVOS,CALI,0.525
2019,1,ADITIVOS,CARTAGENA,53.7
2019,1,ADITIVOS,COTA,0.1
2019,1,ADITIVOS,ENVIGADO,0.225
2019,1,ADITIVOS,FUNZA,0.025
2019,1,ADITIVOS,GINEBRA,0.425
2019,1,ADITIVOS,GUACHENE,3.5
2019,1,ADITIVOS,GUAYAQUIL,7.45
2019,1,ADITIVOS,HAINA,11.35
2019,1,ADITIVOS,LIMA,3.0
2019,1,ADITIVOS,MANIZALES,1.3
2019,1,ADITIVOS,MEDELLIN,11.025
2019,1,ADITIVOS,MIXCO,8.5
2019,1,ADITIVOS,PALMIRA,0.075
2019,1,ADITIVOS,PEREIRA,0.15
2019,1,ADITIVOS,SANTO DOMINGO,7.0
2019,1,ADITIVOS,SOACHA,4.6
2019,1,ADITIVOS,TOCANCIPA,0.025
2019,1,ADITIVOS,ZIPAQUIRA,0.75
2019,1,ANTIFIBRILANTES,BARRANQUILLA,3.0
2019,1,ANTIFIBRILANTES,BOGOTA,40.0
2019,1,ANTIFIBRILANTES,BUENOS AIRES,27.0
2019,1,ANTIFIBRILANTES,CALI,1.0
2019,1,ANTIFIBRILANTES,CAMBUI,104.0
2019,1,ANTIFIBRILANTES,CARTAGENA,156.075
2019,1,ANTIFIBRILANTES,ENVIGADO,0.5
2019,1,ANTIFIBRILANTES,FUNZA,7.0
2019,1,ANTIFIBRILANTES,GIRON,0.4
2019,1,ANTIFIBRILANTES,GUAYAQUIL,54.0
2019,1,ANTIFIBRILANTES,ITAGUI,70.0
2019,1,ANTIFIBRILANTES,LA ESTRELLA,0.3
2019,1,ANTIFIBRILANTES,LIMA,10.0
2019,1,ANTIFIBRILANTES,MANIZALES,0.025
2019,1,ANTIFIBRILANTES,MEDELLIN,18.45
2019,1,ANTIFIBRILANTES,MIGUEL HIDALGO,0.05
2019,1,ANTIFIBRILANTES,PATZICIA,46.0
2019,1,ANTIFIBRILANTES,RIONEGRO,30.0
2019,1,ANTIFIBRILANTES,VILLANUEVA,1.0
2019,1,ANTIFIBRILANTES,YUMBO,0.225
2019,1,ANTIFIBRILANTES,ZIPAQUIRA,2.5
2019,1,AYUDAS DE PROCESO,ARMENIA,6.0
2019,1,AYUDAS DE PROCESO,BARRANQUILLA,70.1
2019,1,AYUDAS DE PROCESO,BOGOTA,10.225
2019,1,AYUDAS DE PROCESO,BUENOS AIRES,135.0
2019,1,AYUDAS DE PROCESO,CALI,13.275
2019,1,AYUDAS DE PROCESO,CAMBUI,104.0
2019,1,AYUDAS DE PROCESO,CARTAGENA,338.525
2019,1,AYUDAS DE PROCESO,CHOLOMA,3.0
2019,1,AYUDAS DE PROCESO,COTA,5.5
2019,1,AYUDAS DE PROCESO,GIRARDOTA,26.35
2019,1,AYUDAS DE PROCESO,GUARNE,0.1
2019,1,AYUDAS DE PROCESO,HAINA,22.825
2019,1,AYUDAS DE PROCESO,ITAGUI,3.9
2019,1,AYUDAS DE PROCESO,LA ESTRELLA,15.0
2019,1,AYUDAS DE PROCESO,LOS PATIOS,8.0
2019,1,AYUDAS DE PROCESO,MANAUS,84.0
2019,1,AYUDAS DE PROCESO,MEDELLIN,23.875
2019,1,AYUDAS DE PROCESO,SABANETA,1.5
2019,1,AYUDAS DE PROCESO,SANTO DOMINGO,130.0
2019,1,AYUDAS DE PROCESO,VILLANUEVA,72.0
2019,1,COMPUESTOS FLEXIBLES,BOGOTA,0.575
2019,1,COMPUESTOS FLEXIBLES,CALI,0.1
2019,1,COMPUESTOS FLEXIBLES,CARTAGENA,0.1
2019,1,COMPUESTOS FLEXIBLES,ITAGUI,0.05
2019,1,COPOLIMERO IMPACTO,ATLACOMULCO,60.0
2019,1,COPOLIMERO IMPACTO,BARRANQUILLA,32.925
2019,1,COPOLIMERO IMPACTO,BELEN,12.0
2019,1,COPOLIMERO IMPACTO,BOGOTA,548.725
2019,1,COPOLIMERO IMPACTO,BUCARAMANGA,12.15
2019,1,COPOLIMERO IMPACTO,CALI,322.125
2019,1,COPOLIMERO IMPACTO,CALLAO,357.0
2019,1,COPOLIMERO IMPACTO,CAMBUI,670.5
2019,1,COPOLIMERO IMPACTO,CARTAGENA,22.025
2019,1,COPOLIMERO IMPACTO,CHESHIRE,254.8
2019,1,COPOLIMERO IMPACTO,CHICLAYO,22.0
2019,1,COPOLIMERO IMPACTO,CIUDAD DE GUATEMALA,24.0
2019,1,COPOLIMERO IMPACTO,CIUDAD OBREGON,9.25
2019,1,COPOLIMERO IMPACTO,COCHABAMBA,100.0
2019,1,COPOLIMERO IMPACTO,COPACABANA,36.5
2019,1,COPOLIMERO IMPACTO,COTA,27.75
2019,1,COPOLIMERO IMPACTO,CRICIUMA,0.025
2019,1,COPOLIMERO IMPACTO,CUAUTITLAN IZCALLI,64.6
2019,1,COPOLIMERO IMPACTO,CURRIDABAT,15.6
2019,1,COPOLIMERO IMPACTO,ENVIGADO,4.225
2019,1,COPOLIMERO IMPACTO,FUNZA,27.0
2019,1,COPOLIMERO IMPACTO,GENERAL PACHECO,27.0
2019,1,COPOLIMERO IMPACTO,GINEBRA,34.0
2019,1,COPOLIMERO IMPACTO,GIRON,0.025
2019,1,COPOLIMERO IMPACTO,GUACHENE,23.0
2019,1,COPOLIMERO IMPACTO,GUAYAMA,10.2
2019,1,COPOLIMERO IMPACTO,GUAYAQUIL,398.175
2019,1,COPOLIMERO IMPACTO,ITAGUI,1.0
2019,1,COPOLIMERO IMPACTO,ITAJAI,63.0
2019,1,COPOLIMERO IMPACTO,IZTACALCO,260.0
2019,1,COPOLIMERO IMPACTO,JOINVILLE,6.0
2019,1,COPOLIMERO IMPACTO,LA ESTRELLA,84.425
2019,1,COPOLIMERO IMPACTO,LA PAZ,50.0
2019,1,COPOLIMERO IMPACTO,LAMPA,25.0
2019,1,COPOLIMERO IMPACTO,LIMA,410.0
2019,1,COPOLIMERO IMPACTO,MADRID,16.5
2019,1,COPOLIMERO IMPACTO,MAIPU,350.0
2019,1,COPOLIMERO IMPACTO,MANAUS,114.0
2019,1,COPOLIMERO IMPACTO,MANIZALES,20.8
2019,1,COPOLIMERO IMPACTO,MANTA,5.0
2019,1,COPOLIMERO IMPACTO,MARACAY,0.075
2019,1,COPOLIMERO IMPACTO,MEDELLIN,86.0
2019,1,COPOLIMERO IMPACTO,MIGUEL HIDALGO,0.1
2019,1,COPOLIMERO IMPACTO,MISSISSAUGA,25.0
2019,1,COPOLIMERO IMPACTO,MOSQUERA,4.3
2019,1,COPOLIMERO IMPACTO,ORURO,10.0
2019,1,COPOLIMERO IMPACTO,PAINE,50.0
2019,1,COPOLIMERO IMPACTO,PALMIRA,9.5
2019,1,COPOLIMERO IMPACTO,PATZICIA,72.0
2019,1,COPOLIMERO IMPACTO,PEREIRA,3.0
2019,1,COPOLIMERO IMPACTO,PORTO VELHO,51.0
2019,1,COPOLIMERO IMPACTO,PUEBLA,40.0
2019,1,COPOLIMERO IMPACTO,QUILICURA,25.0
2019,1,COPOLIMERO IMPACTO,REG DE MEXICO,502.0
2019,1,COPOLIMERO IMPACTO,REG DE PERU,54.0
2019,1,COPOLIMERO IMPACTO,REG DE VENEZUELA,6.0
2019,1,COPOLIMERO IMPACTO,RIONEGRO,42.1
2019,1,COPOLIMERO IMPACTO,RODEIO,51.0
2019,1,COPOLIMERO IMPACTO,SABANETA,0.225
2019,1,COPOLIMERO IMPACTO,SAINT-PLACIDE,120.0
2019,1,COPOLIMERO IMPACTO,SAN BERNARDO,135.0
2019,1,COPOLIMERO IMPACTO,SAN JUAN DEL RIO,20.0
2019,1,COPOLIMERO IMPACTO,SAN PEDRO SULA,48.0
2019,1,COPOLIMERO IMPACTO,SANTA CRUZ DO SUL,51.0
2019,1,COPOLIMERO IMPACTO,SANTA ROSA JAUREGUI,120.0
2019,1,COPOLIMERO IMPACTO,SANTO DOMINGO,104.0
2019,1,COPOLIMERO IMPACTO,SAO PAULO,48.0
2019,1,COPOLIMERO IMPACTO,SOACHA,0.5
2019,1,COPOLIMERO IMPACTO,SOROCABA,175.0
2019,1,COPOLIMERO IMPACTO,TABIO,3.0
2019,1,COPOLIMERO IMPACTO,TENJO,12.5
2019,1,COPOLIMERO IMPACTO,TIBAS,16.0
2019,1,COPOLIMERO IMPACTO,TOCANCIPA,94.0
2019,1,COPOLIMERO IMPACTO,TOLUCA,20.0
2019,1,COPOLIMERO IMPACTO,VILLA RICA,16.0
2019,1,COPOLIMERO IMPACTO,VILLANUEVA,49.05
2019,1,COPOLIMERO IMPACTO,YUMBO,27.225
2019,1,COPOLIMERO IMPACTO,ZAPOPAN,21.25
2019,1,COPOLIMERO IMPACTO,ZIPAQUIRA,15.5
2019,1,COPOLIMERO IMPACTO,ZONA FRANCA RIONEGRO ANTIOQUIA,17.8
2019,1,COPOLIMERO RANDOM,ANTIGUO CUSCATLAN,48.0
2019,1,COPOLIMERO RANDOM,ATE,13.5
2019,1,COPOLIMERO RANDOM,BARRANQUILLA,11.975
2019,1,COPOLIMERO RANDOM,BELEN,21.0
2019,1,COPOLIMERO RANDOM,BOGOTA,376.175
2019,1,COPOLIMERO RANDOM,BUCARAMANGA,21.25
2019,1,COPOLIMERO RANDOM,BUENOS AIRES,31.5
2019,1,COPOLIMERO RANDOM,CABEDELO,15.0
2019,1,COPOLIMERO RANDOM,CALI,59.525
2019,1,COPOLIMERO RANDOM,CALLAO,21.0
2019,1,COPOLIMERO RANDOM,CAMBUI,469.5
2019,1,COPOLIMERO RANDOM,CARACAS,48.0
2019,1,COPOLIMERO RANDOM,CARTAGENA,220.525
2019,1,COPOLIMERO RANDOM,CHESHIRE,176.4
2019,1,COPOLIMERO RANDOM,CHOLOMA,13.5
2019,1,COPOLIMERO RANDOM,CIUDAD DE GUATEMALA,26.0
2019,1,COPOLIMERO RANDOM,CIUDAD DE MEXICO,20.0
2019,1,COPOLIMERO RANDOM,COCHABAMBA,25.0
2019,1,COPOLIMERO RANDOM,COPACABANA,3.0
2019,1,COPOLIMERO RANDOM,COTA,8.5
2019,1,COPOLIMERO RANDOM,COYOACAN,80.0
2019,1,COPOLIMERO RANDOM,CURRIDABAT,10.4
2019,1,COPOLIMERO RANDOM,DOSQUEBRADAS,0.5
2019,1,COPOLIMERO RANDOM,ENVIGADO,27.6
2019,1,COPOLIMERO RANDOM,EXREMA,25.5
2019,1,COPOLIMERO RANDOM,FUNZA,8.275
2019,1,COPOLIMERO RANDOM,GINEBRA,34.0
2019,1,COPOLIMERO RANDOM,GUACHENE,14.0
2019,1,COPOLIMERO RANDOM,GUAYAQUIL,124.0
2019,1,COPOLIMERO RANDOM,GUSTAVO A MADERO,49.0
2019,1,COPOLIMERO RANDOM,ITAGUI,81.55
2019,1,COPOLIMERO RANDOM,ITAJAI,6.0
2019,1,COPOLIMERO RANDOM,ITAMONTE,51.0
2019,1,COPOLIMERO RANDOM,ITAPECERICA DA SERRA,24.0
2019,1,COPOLIMERO RANDOM,IZTACALCO,80.0
2019,1,COPOLIMERO RANDOM,JOAO PESSOA,51.0
2019,1,COPOLIMERO RANDOM,JOINVILLE,6.0
2019,1,COPOLIMERO RANDOM,LA ESTRELLA,79.7
2019,1,COPOLIMERO RANDOM,LE MARS,153.6
2019,1,COPOLIMERO RANDOM,LIMA,275.0
2019,1,COPOLIMERO RANDOM,MADRID,14.0
2019,1,COPOLIMERO RANDOM,MANIZALES,20.275
2019,1,COPOLIMERO RANDOM,MARACAY,1.5
2019,1,COPOLIMERO RANDOM,MARINILLA,7.0
2019,1,COPOLIMERO RANDOM,MEDELLIN,40.15
2019,1,COPOLIMERO RANDOM,MIGUEL HIDALGO,11.05
2019,1,COPOLIMERO RANDOM,MOLINA DE SEGURA,74.25
2019,1,COPOLIMERO RANDOM,MOSQUERA,3.8
2019,1,COPOLIMERO RANDOM,PORTO VELHO,306.0
2019,1,COPOLIMERO RANDOM,QUILICURA,51.0
2019,1,COPOLIMERO RANDOM,QUITO,54.0
2019,1,COPOLIMERO RANDOM,REG DE MEXICO,13.0
2019,1,COPOLIMERO RANDOM,RIONEGRO,48.85
2019,1,COPOLIMERO RANDOM,SABANETA,38.95
2019,1,COPOLIMERO RANDOM,SAINT-PLACIDE,192.0
2019,1,COPOLIMERO RANDOM,SAN FRANCISCO,25.0
2019,1,COPOLIMERO RANDOM,SAN LUIS POTOSI,80.0
2019,1,COPOLIMERO RANDOM,SAN SALVADOR,9.0
2019,1,COPOLIMERO RANDOM,SANTO DOMINGO,61.0
2019,1,COPOLIMERO RANDOM,SOACHA,76.5
2019,1,COPOLIMERO RANDOM,SOLEDAD,7.0
2019,1,COPOLIMERO RANDOM,SUMARE,49.5
2019,1,COPOLIMERO RANDOM,SUZHOU,96.0
2019,1,COPOLIMERO RANDOM,TIBAS,10.0
2019,1,COPOLIMERO RANDOM,TLALNEPANTLA,20.0
2019,1,COPOLIMERO RANDOM,TOCANCIPA,14.2
2019,1,COPOLIMERO RANDOM,TRES PONTAS,25.5
2019,1,COPOLIMERO RANDOM,TULUA,2.5
2019,1,COPOLIMERO RANDOM,VARGINHA,39.0
2019,1,COPOLIMERO RANDOM,VILLA RICA,20.0
2019,1,COPOLIMERO RANDOM,YUMBO,40.0
2019,1,COPOLIMERO RANDOM,ZACAPU,160.0
2019,1,HDPE HMW BIMODAL,ARMENIA,20.0
2019,1,HDPE HMW BIMODAL,BARRANQUILLA,30.5
2019,1,HDPE HMW BIMODAL,BOGOTA,111.225
2019,1,HDPE HMW BIMODAL,BUCARAMANGA,22.5
2019,1,HDPE HMW BIMODAL,CALI,46.45
2019,1,HDPE HMW BIMODAL,CARTAGENA,11.7
2019,1,HDPE HMW BIMODAL,CUCUTA,110.65
2019,1,HDPE HMW BIMODAL,DOSQUEBRADAS,12.0
2019,1,HDPE HMW BIMODAL,FUNZA,4.0
2019,1,HDPE HMW BIMODAL,ITAGUI,34.75
2019,1,HDPE HMW BIMODAL,LIMA,141.5
2019,1,HDPE HMW BIMODAL,LOS PATIOS,19.0
2019,1,HDPE HMW BIMODAL,MAGANGUE,3.0
2019,1,HDPE HMW BIMODAL,MEDELLIN,42.6
2019,1,HDPE HMW BIMODAL,MOSQUERA,103.5
2019,1,HDPE HMW BIMODAL,PALMIRA,1.0
2019,1,HDPE HMW BIMODAL,PIEDECUESTA,3.0
2019,1,HDPE HMW BIMODAL,SABANETA,7.0
2019,1,HDPE INYEC M.I.17-20,BOGOTA,8.2
2019,1,HDPE INYEC M.I.17-20,BUCARAMANGA,11.0
2019,1,HDPE INYEC M.I.17-20,CALI,1.125
2019,1,HDPE INYEC M.I.17-20,CANDELARIA,1.0
2019,1,HDPE INYEC M.I.17-20,LA ESTRELLA,1.0
2019,1,HDPE INYEC M.I.17-20,MEDELLIN,0.2
2019,1,HDPE INYEC M.I.17-20,PALMIRA,0.5
2019,1,HDPE INYEC(M.I.6-10),BARRANQUILLA,0.05
2019,1,HDPE INYEC(M.I.6-10),FACATATIVA,0.325
2019,1,HDPE SOPLADO,BOGOTA,61.875
2019,1,HDPE SOPLADO,CALI,3.2
2019,1,HDPE SOPLADO,CANDELARIA,1.0
2019,1,HDPE SOPLADO,COPACABANA,1.0
2019,1,HDPE SOPLADO,LA ESTRELLA,21.5
2019,1,HDPE SOPLADO,MEDELLIN,3.1
2019,1,HDPE SOPLADO,PALMIRA,2.0
2019,1,HDPE SOPLADO,SABANETA,9.0
2019,1,HDPE SOPLADO,YOPAL,1.25
2019,1,HDPE SOPLADO,YUMBO,22.6
2019,1,HDPE SOPLADO (HMW),CALI,15.0
2019,1,HDPE SOPLADO FORMOLE,BARRANQUILLA,0.5
2019,1,HDPE SOPLADO FORMOLE,BOGOTA,21.6
2019,1,HDPE SOPLADO FORMOLE,FUNZA,16.0
2019,1,HDPE SOPLADO FORMOLE,LA ESTRELLA,11.0
2019,1,HDPE SOPLADO FORMOLE,MEDELLIN,0.5
2019,1,HOMOPOLIMERO,ALAJUELA,72.0
2019,1,HOMOPOLIMERO,ALTAMIRA,100.0
2019,1,HOMOPOLIMERO,ANTIGUO CUSCATLAN,24.0
2019,1,HOMOPOLIMERO,ATE,13.5
2019,1,HOMOPOLIMERO,BARRANQUILLA,69.9
2019,1,HOMOPOLIMERO,BELEN,9.0
2019,1,HOMOPOLIMERO,BELLO,0.25
2019,1,HOMOPOLIMERO,BOGOTA,2248.425
2019,1,HOMOPOLIMERO,BRASIL,433.5
2019,1,HOMOPOLIMERO,BUCARAMANGA,8.5
2019,1,HOMOPOLIMERO,BUENOS AIRES,22.5
2019,1,HOMOPOLIMERO,CABEDELO,214.5
2019,1,HOMOPOLIMERO,CACADOR,198.0
2019,1,HOMOPOLIMERO,CAJICA,71.0
2019,1,HOMOPOLIMERO,CALI,212.3
2019,1,HOMOPOLIMERO,CAMBUI,3246.0
2019,1,HOMOPOLIMERO,CARACAS,57.0
2019,1,HOMOPOLIMERO,CARTAGENA,2569.815
2019,1,HOMOPOLIMERO,CHESHIRE,1778.82
2019,1,HOMOPOLIMERO,CHIA,60.0
2019,1,HOMOPOLIMERO,CHICLAYO,162.0
2019,1,HOMOPOLIMERO,CIENAGA,15.0
2019,1,HOMOPOLIMERO,CIUDAD DE GUATEMALA,63.0
2019,1,HOMOPOLIMERO,CIUDAD DE MEXICO,500.0
2019,1,HOMOPOLIMERO,CIUDAD OBREGON,39.0
2019,1,HOMOPOLIMERO,CLINTON,0.025
2019,1,HOMOPOLIMERO,COPACABANA,3.9
2019,1,HOMOPOLIMERO,COTA,46.7
2019,1,HOMOPOLIMERO,CRICIUMA,51.0
2019,1,HOMOPOLIMERO,CUCUTA,40.0
2019,1,HOMOPOLIMERO,DOSQUEBRADAS,18.0
2019,1,HOMOPOLIMERO,EL CERRITO,0.15
2019,1,HOMOPOLIMERO,ENVIGADO,15.2
2019,1,HOMOPOLIMERO,ESPAILAT,16.75
2019,1,HOMOPOLIMERO,EXREMA,127.5
2019,1,HOMOPOLIMERO,FEIRA DE SANTANA,127.5
2019,1,HOMOPOLIMERO,FUNZA,485.125
2019,1,HOMOPOLIMERO,GALAPA,7.0
2019,1,HOMOPOLIMERO,GINEBRA,240.99
2019,1,HOMOPOLIMERO,GIRON,2.025
2019,1,HOMOPOLIMERO,GUACHENE,80.0
2019,1,HOMOPOLIMERO,GUARNE,10.0
2019,1,HOMOPOLIMERO,GUATEMALA,24.0
2019,1,HOMOPOLIMERO,GUAYAMA,10.2
2019,1,HOMOPOLIMERO,GUAYAQUIL,357.75
2019,1,HOMOPOLIMERO,GUSTAVO A MADERO,147.0
2019,1,HOMOPOLIMERO,HAINA,102.74
2019,1,HOMOPOLIMERO,HEREDIA,25.0
2019,1,HOMOPOLIMERO,ITAGUI,402.05
2019,1,HOMOPOLIMERO,ITAJAI,58.5
2019,1,HOMOPOLIMERO,ITAPECERICA DA SERRA,1.5
2019,1,HOMOPOLIMERO,IZTACALCO,360.0
2019,1,HOMOPOLIMERO,JABOATAO DOS GUARARAPES,153.0
2019,1,HOMOPOLIMERO,JUNDIAI,12.0
2019,1,HOMOPOLIMERO,LA ESTRELLA,216.725
2019,1,HOMOPOLIMERO,LA PAZ,325.0
2019,1,HOMOPOLIMERO,LA PORTE,78.4
2019,1,HOMOPOLIMERO,LIMA,740.65
2019,1,HOMOPOLIMERO,MADRID,81.4
2019,1,HOMOPOLIMERO,MANIZALES,122.225
2019,1,HOMOPOLIMERO,MANTA,11.75
2019,1,HOMOPOLIMERO,MARACAY,10.525
2019,1,HOMOPOLIMERO,MEDELLIN,159.1
2019,1,HOMOPOLIMERO,MOCOCHA YUCATAN,432.0
2019,1,HOMOPOLIMERO,MOLINA DE SEGURA,49.5
2019,1,HOMOPOLIMERO,MOSQUERA,54.0
2019,1,HOMOPOLIMERO,NORFOLK,3.925
2019,1,HOMOPOLIMERO,ORURO,65.0
2019,1,HOMOPOLIMERO,PALMIRA,3660.6
2019,1,HOMOPOLIMERO,PATZICIA,92.0
2019,1,HOMOPOLIMERO,PEREIRA,4.975
2019,1,HOMOPOLIMERO,PORTO VELHO,255.0
2019,1,HOMOPOLIMERO,QUEIMADAS,22.5
2019,1,HOMOPOLIMERO,QUITO,59.0
2019,1,HOMOPOLIMERO,RECIFE,25.5
2019,1,HOMOPOLIMERO,REG DE HONDURAS,24.0
2019,1,HOMOPOLIMERO,REG DE MEXICO,525.0
2019,1,HOMOPOLIMERO,REG DE PERU,27.0
2019,1,HOMOPOLIMERO,REG DE VENEZUELA,21.0
2019,1,HOMOPOLIMERO,RIONEGRO,346.75
2019,1,HOMOPOLIMERO,SABANETA,9.275
2019,1,HOMOPOLIMERO,SAN NICOLAS,24.0
2019,1,HOMOPOLIMERO,SAN SALVADOR,15.0
2019,1,HOMOPOLIMERO,SANTA CRUZ,175.0
2019,1,HOMOPOLIMERO,SANTA ROSA JAUREGUI,80.0
2019,1,HOMOPOLIMERO,SANTA TECLA,89.0
2019,1,HOMOPOLIMERO,SANTIAGO,52.0
2019,1,HOMOPOLIMERO,SANTO DOMINGO,409.33
2019,1,HOMOPOLIMERO,SAO PAULO,3.0
2019,1,HOMOPOLIMERO,SECTOR EL MAMON,50.0
2019,1,HOMOPOLIMERO,SIBERIA,10.0
2019,1,HOMOPOLIMERO,SILAO,320.0
2019,1,HOMOPOLIMERO,SOACHA,64.6
2019,1,HOMOPOLIMERO,SOLEDAD,1.0
2019,1,HOMOPOLIMERO,TENJO,12.5
2019,1,HOMOPOLIMERO,TOCANCIPA,96.41
2019,1,HOMOPOLIMERO,TULTITLAN,100.0
2019,1,HOMOPOLIMERO,TULUA,0.5
2019,1,HOMOPOLIMERO,VARGINHA,63.0
2019,1,HOMOPOLIMERO,VILLA RICA,3.0
2019,1,HOMOPOLIMERO,VILLANUEVA,168.025
2019,1,HOMOPOLIMERO,VITORIA DA CONQUISTA,306.0
2019,1,HOMOPOLIMERO,YUMBO,54.5
2019,1,HOMOPOLIMERO,ZIPAQUIRA,156.0
2019,1,LDPE HEAVY DUTY,BOGOTA,14.5
2019,1,LDPE HEAVY DUTY,CALI,1.25
2019,1,LDPE HEAVY DUTY,MEDELLIN,24.778
2019,1,LDPE POLIFEN 641,BARRANQUILLA,54.425
2019,1,LDPE POLIFEN 641,BOGOTA,194.325
2019,1,LDPE POLIFEN 641,BUCARAMANGA,8.0
2019,1,LDPE POLIFEN 641,CALI,114.525
2019,1,LDPE POLIFEN 641,CANDELARIA,1.0
2019,1,LDPE POLIFEN 641,CARTAGENA,12.0
2019,1,LDPE POLIFEN 641,COPACABANA,2.0
2019,1,LDPE POLIFEN 641,CUCUTA,24.5
2019,1,LDPE POLIFEN 641,GIRARDOTA,101.0
2019,1,LDPE POLIFEN 641,GUARNE,10.0
2019,1,LDPE POLIFEN 641,ITAGUI,10.65
2019,1,LDPE POLIFEN 641,LA ESTRELLA,5.5
2019,1,LDPE POLIFEN 641,LOS PATIOS,1.5
2019,1,LDPE POLIFEN 641,MAGANGUE,13.0
2019,1,LDPE POLIFEN 641,MANIZALES,5.0
2019,1,LDPE POLIFEN 641,MEDELLIN,8.35
2019,1,LDPE POLIFEN 641,MOSQUERA,3.0
2019,1,LDPE POLIFEN 641,PEREIRA,14.0
2019,1,LDPE POLIFEN 641,PIEDECUESTA,10.55
2019,1,LDPE POLIFEN 641,QUEIMADAS,3.0
2019,1,LDPE POLIFEN 641,SABANETA,7.0
2019,1,LDPE POLIFEN 641,SOLEDAD,1.0
2019,1,LDPE POLIFEN 641,TOCANCIPA,8.0
2019,1,LDPE POLIFEN 641,VILLA RICA,1.0
2019,1,LDPE POLIFEN 641,ZIPAQUIRA,5.0
2019,1,LDPE USO GENERAL,BOGOTA,10.7
2019,1,LDPE USO GENERAL,CALI,2.0
2019,1,LDPE USO GENERAL,DOSQUEBRADAS,0.2
2019,1,LDPE USO GENERAL,ITAGUI,0.3
2019,1,LDPE USO GENERAL,MAGANGUE,6.0
2019,1,LDPE USO GENERAL,PEREIRA,4.4
2019,1,LLDPE BUT (M.I. 1)CA,BARRANQUILLA,59.975
2019,1,LLDPE BUT (M.I. 1)CA,BOGOTA,38.225
2019,1,LLDPE BUT (M.I. 1)CA,CALDAS,3.0
2019,1,LLDPE BUT (M.I. 1)CA,CALI,13.2
2019,1,LLDPE BUT (M.I. 1)CA,CARTAGENA,61.875
2019,1,LLDPE BUT (M.I. 1)CA,CUCUTA,84.25
2019,1,LLDPE BUT (M.I. 1)CA,DOSQUEBRADAS,3.8
2019,1,LLDPE BUT (M.I. 1)CA,EL CERRITO,1.9
2019,1,LLDPE BUT (M.I. 1)CA,FUNZA,13.0
2019,1,LLDPE BUT (M.I. 1)CA,ITAGUI,9.95
2019,1,LLDPE BUT (M.I. 1)CA,LOS PATIOS,1.5
2019,1,LLDPE BUT (M.I. 1)CA,MAGANGUE,3.0
2019,1,LLDPE BUT (M.I. 1)CA,MEDELLIN,3.35
2019,1,LLDPE BUT (M.I. 1)CA,PIEDECUESTA,1.0
2019,1,LLDPE BUT (M.I. 1)CA,SABANETA,1.4
2019,1,LLDPE BUT (M.I. 2)CA,LIMA,52.0
2019,1,LLDPE INYECCION,BOGOTA,1.9
2019,1,LLDPE INYECCION,CALI,0.075
2019,1,LLDPE INYECCION,CANDELARIA,0.5
2019,1,LLDPE INYECCION,LA ESTRELLA,1.0
2019,1,LLDPE INYECCION,PEREIRA,12.0
2019,1,LLDPE INYECCION,YUMBO,0.025
2019,1,LLDPE METALOCENO,CALI,2.675
2019,1,MASTERB. BLANCO B.PE,ANTIGUO CUSCATLAN,24.0
2019,1,MASTERB. BLANCO B.PE,BARRANQUILLA,11.225
2019,1,MASTERB. BLANCO B.PE,BOGOTA,91.65
2019,1,MASTERB. BLANCO B.PE,BUCARAMANGA,1.0
2019,1,MASTERB. BLANCO B.PE,CALDAS,0.2
2019,1,MASTERB. BLANCO B.PE,CALI,10.35
2019,1,MASTERB. BLANCO B.PE,CARACAS,0.125
2019,1,MASTERB. BLANCO B.PE,CARTAGENA,159.6
2019,1,MASTERB. BLANCO B.PE,CHICLAYO,3.0
2019,1,MASTERB. BLANCO B.PE,CIUDAD DE GUATEMALA,8.0
2019,1,MASTERB. BLANCO B.PE,CIUDAD OBREGON,0.5
2019,1,MASTERB. BLANCO B.PE,COTA,4.375
2019,1,MASTERB. BLANCO B.PE,CUCUTA,3.3
2019,1,MASTERB. BLANCO B.PE,DOSQUEBRADAS,0.6
2019,1,MASTERB. BLANCO B.PE,FUNZA,1.7
2019,1,MASTERB. BLANCO B.PE,GALAPA,0.5
2019,1,MASTERB. BLANCO B.PE,GINEBRA,3.0
2019,1,MASTERB. BLANCO B.PE,GUACHENE,25.025
2019,1,MASTERB. BLANCO B.PE,GUAYAQUIL,5.9
2019,1,MASTERB. BLANCO B.PE,ITAGUI,3.4
2019,1,MASTERB. BLANCO B.PE,LA ESTRELLA,0.3
2019,1,MASTERB. BLANCO B.PE,LIMA,0.1
2019,1,MASTERB. BLANCO B.PE,LOS PATIOS,0.75
2019,1,MASTERB. BLANCO B.PE,MADRID,0.1
2019,1,MASTERB. BLANCO B.PE,MANAUS,20.0
2019,1,MASTERB. BLANCO B.PE,MEDELLIN,3.4
2019,1,MASTERB. BLANCO B.PE,MIRANDA,0.025
2019,1,MASTERB. BLANCO B.PE,MIXCO,0.5
2019,1,MASTERB. BLANCO B.PE,MOSQUERA,0.4
2019,1,MASTERB. BLANCO B.PE,PALMIRA,0.15
2019,1,MASTERB. BLANCO B.PE,PEREIRA,0.875
2019,1,MASTERB. BLANCO B.PE,PUERTO TEJADA,0.05
