,mes,id_ciudad_origen,id_ciudad_destino,sku,cantidad,familia,capacidad,costo,conteo,tasa_util
309,2,CGNA_CEDI,MOSQUERA,,21.0,HOMOPOLIMERO,,,,
310,2,CGNA_CEDI,MADRID,,15.0,HOMOPOLIMERO,,,,
311,2,CGNA_CEDI,MIRANDA,,54.0,HOMOPOLIMERO,,,,
312,2,CGNA_CEDI,MOSQUERA,,60.0,HOMOPOLIMERO,,,,
313,2,CGNA_CEDI,PALMIRA,,110.0,HOMOPOLIMERO,,,,
314,2,CGNA_CEDI,SABANETA,,10.15,HOMOPOLIMERO,,,,
315,2,CGNA_CEDI,SOACHA,,45.175,HOMOPOLIMERO,,,,
316,2,CGNA_CEDI,SOLEDAD,,2.0,HOMOPOLIMERO,,,,
317,2,CGNA_CEDI,SIBERIA,,14.0,HOMOPOLIMERO,,,,
318,2,CGNA_CEDI,TENJO,,5.0,HOMOPOLIMERO,,,,
319,2,CGNA_CEDI,YUMBO,,25.55,HOMOPOLIMERO,,,,
320,2,CGNA_CEDI,ZIPAQUIRA,,146.038,HOMOPOLIMERO,,,,
321,2,CBOD,SABANETA,,1.5,LDPE POLIFEN 640,,,,
322,2,BBOD,BOGOTA-DISTRITO CAPITAL,,2.0,LDPE POLIFEN 641,,,,
323,2,BBOD,ITAGUI,,0.5,LDPE POLIFEN 641,,,,
324,2,CBOD,MOSQUERA,,5.0,LDPE POLIFEN 641,,,,
325,2,CGNA_CEDI,GIRARDOTA,,14.0,LDPE POLIFEN 641,,,,
326,2,CGNA_CEDI,LOS PATIOS,,2.0,LDPE POLIFEN 641,,,,
327,2,CGNA_CEDI,MAGANGUE,,16.0,LDPE POLIFEN 641,,,,
328,2,CGNA_CEDI,MANIZALES,,6.0,LDPE POLIFEN 641,,,,
329,2,CGNA_CEDI,PIEDECUESTA,,14.8,LDPE POLIFEN 641,,,,
330,2,BBOD,BOGOTA-DISTRITO CAPITAL,,2.0,LDPE USO GENERAL,,,,
331,2,CGNA_CEDI,PIEDECUESTA,,0.425,LLDPE BUT (M.I. 1)CA,,,,
332,2,CGNA_CEDI,LOS PATIOS,,1.5,LLDPE HEXENO,,,,
333,2,CGNA_CEDI,YUMBO,,6.0,LLDPE INYECCION,,,,
334,2,CGNA_CEDI,MANIZALES,,3.95,LLDPE METALOCENO,,,,
335,2,CGNA_CEDI,SABANETA,,0.025,MASTER. NEGRO B.PS,,,,
336,2,BBOD,BOGOTA-DISTRITO CAPITAL,,0.15,MASTERB. BLANCO B.PE,,,,
337,2,CGNA_CEDI,COTA,,6.261,MASTERB. BLANCO B.PE,,,,
338,2,CGNA_CEDI,DOSQUEBRADAS,,0.05,MASTERB. BLANCO B.PE,,,,
339,2,CGNA_CEDI,GALAPA,,2.0,MASTERB. BLANCO B.PE,,,,
340,2,CGNA_CEDI,GIRARDOTA,,0.1,MASTERB. BLANCO B.PE,,,,
341,2,CGNA_CEDI,GIRON,,0.4,MASTERB. BLANCO B.PE,,,,
342,2,CGNA_CEDI,GUACHENE,,25.0,MASTERB. BLANCO B.PE,,,,
343,2,CGNA_CEDI,ITAGUI,,0.3,MASTERB. BLANCO B.PE,,,,
344,2,CGNA_CEDI,LA ESTRELLA,,1.0,MASTERB. BLANCO B.PE,,,,
345,2,CGNA_CEDI,LOS PATIOS,,1.2,MASTERB. BLANCO B.PE,,,,
346,2,CGNA_CEDI,MADRID,,0.1,MASTERB. BLANCO B.PE,,,,
347,2,CGNA_CEDI,SABANETA,,1.0,MASTERB. BLANCO B.PE,,,,
348,2,CGNA_CEDI,SOACHA,,1.0,MASTERB. BLANCO B.PE,,,,
349,2,CGNA_CEDI,ZIPAQUIRA,,0.5,MASTERB. BLANCO B.PE,,,,
350,2,CGNA_CEDI,CHIA,,0.30000000000000004,MASTERB. BLANCO B.PP,,,,
351,2,CGNA_CEDI,ITAGUI,,4.0,MASTERB. BLANCO B.PP,,,,
352,2,CGNA_CEDI,LA ESTRELLA,,0.1,MASTERB. BLANCO B.PP,,,,
353,2,CGNA_CEDI,MADRID,,0.05,MASTERB. BLANCO B.PP,,,,
354,2,CGNA_CEDI,MANIZALES,,0.05,MASTERB. BLANCO B.PP,,,,
355,2,CGNA_CEDI,PALMIRA,,9.25,MASTERB. BLANCO B.PP,,,,
356,2,CGNA_CEDI,SOACHA,,0.1,MASTERB. BLANCO B.PP,,,,
357,2,CGNA_CEDI,COPACABANA,,22.400000000000002,MASTERB. BLANCO B.PS,,,,
358,2,CGNA_CEDI,FUNZA,,2.425,MASTERB. BLANCO B.PS,,,,
359,2,BBOD,BOGOTA-DISTRITO CAPITAL,,0.9,MASTERB. NEGRO B.PE,,,,
360,2,BBOD,GIRARDOTA,,0.15,MASTERB. NEGRO B.PE,,,,
361,2,CGNA_CEDI,ARMENIA,,0.55,MASTERB. NEGRO B.PE,,,,
362,2,CGNA_CEDI,CAJICA,,1.5,MASTERB. NEGRO B.PE,,,,
363,2,CGNA_CEDI,CANDELARIA,,1.0,MASTERB. NEGRO B.PE,,,,
364,2,CGNA_CEDI,DOSQUEBRADAS,,0.15,MASTERB. NEGRO B.PE,,,,
365,2,CGNA_CEDI,FUNZA,,0.75,MASTERB. NEGRO B.PE,,,,
366,2,CGNA_CEDI,FUSAGASUGA,,0.2,MASTERB. NEGRO B.PE,,,,
367,2,CGNA_CEDI,GALAPA,,2.0,MASTERB. NEGRO B.PE,,,,
368,2,CGNA_CEDI,GUARNE,,3.0,MASTERB. NEGRO B.PE,,,,
369,2,CGNA_CEDI,LA ESTRELLA,,0.15,MASTERB. NEGRO B.PE,,,,
370,2,CGNA_CEDI,LA TEBAIDA,,1.0,MASTERB. NEGRO B.PE,,,,
371,2,CGNA_CEDI,LOS PATIOS,,0.3,MASTERB. NEGRO B.PE,,,,
372,2,CGNA_CEDI,YUMBO,,0.75,MASTERB. NEGRO B.PE,,,,
373,2,CGNA_CEDI,COTA,,0.025,MASTERB. NEGRO B.PP,,,,
374,2,CGNA_CEDI,GUACHENE,,2.0,MASTERB. NEGRO B.PP,,,,
375,2,CGNA_CEDI,ITAGUI,,5.0,MASTERB. NEGRO B.PP,,,,
376,2,CGNA_CEDI,MIRANDA,,0.07500000000000001,MASTERB. NEGRO B.PP,,,,
377,2,CGNA_CEDI,SOACHA,,0.2,MASTERB. NEGRO B.PP,,,,
378,2,CGNA_CEDI,COTA,,0.023,MASTERBATCH DE COLOR,,,,
379,2,CGNA_CEDI,DOSQUEBRADAS,,0.198,MASTERBATCH DE COLOR,,,,
380,2,CGNA_CEDI,FUNZA,,3.247,MASTERBATCH DE COLOR,,,,
381,2,CGNA_CEDI,GUACHENE,,0.2,MASTERBATCH DE COLOR,,,,
382,2,CGNA_CEDI,MOSQUERA,,0.22499999999999998,MASTERBATCH DE COLOR,,,,
383,2,CGNA_CEDI,MOSQUERA,,0.025,MASTERBATCH DE COLOR,,,,
384,2,CGNA_CEDI,SABANETA,,0.203,MASTERBATCH DE COLOR,,,,
385,2,CGNA_CEDI,TENJO,,0.025,MASTERBATCH DE COLOR,,,,
386,2,CGNA_CEDI,YUMBO,,0.05,MASTERBATCH DE COLOR,,,,
387,2,CGNA_CEDI,BELLO,,5.0,OTROS COMPUESTOS,,,,
388,2,CGNA_CEDI,ITAGUI,,21.65,OTROS COMPUESTOS,,,,
389,2,CGNA_CEDI,FUNZA,,51.724999999999994,PP REF.FIBRA  VIDRIO,,,,
390,2,CGNA_CEDI,MIRANDA,,4.699999999999999,PP REF.FIBRA  VIDRIO,,,,
391,2,CGNA_CEDI,COTA,,4.975,PP REFORZADO  CACO3,,,,
392,2,CGNA_CEDI,FUNZA,,1.875,PP REFORZADO  CACO3,,,,
393,2,CGNA_CEDI,SABANETA,,0.1,PP REFORZADO  CACO3,,,,
394,2,CGNA_CEDI,BOGOTA-DISTRITO CAPITAL,,1.0,PP REFORZADO  TALCO,,,,
395,2,CGNA_CEDI,COPACABANA,,4.175,PP REFORZADO  TALCO,,,,
396,2,CGNA_CEDI,ZIPAQUIRA,,0.05,PP REFORZADO  TALCO,,,,
397,2,CGNA_CEDI,LA ESTRELLA,,4.408,SEGUNDAS,,,,
398,3,BBOD,GUARNE,,0.15,ADITIVOS,,,,
399,3,CGNA_CEDI,DOSQUEBRADAS,,0.2,ADITIVOS,,,,
400,3,CGNA_CEDI,ENVIGADO,,0.45,ADITIVOS,,,,
401,3,CGNA_CEDI,FUNZA,,0.225,ADITIVOS,,,,
402,3,CGNA_CEDI,GALAPA,,0.15000000000000002,ADITIVOS,,,,
403,3,CGNA_CEDI,GUACHENE,,1.5,ADITIVOS,,,,
404,3,CGNA_CEDI,ITAGUI,,4.799999999999999,ADITIVOS,,,,
405,3,CGNA_CEDI,MANIZALES,,0.75,ADITIVOS,,,,
406,3,CGNA_CEDI,PALMIRA,,0.7,ADITIVOS,,,,
407,3,CGNA_CEDI,SOACHA,,0.35,ADITIVOS,,,,
408,3,CGNA_CEDI,YUMBO,,0.05,ADITIVOS,,,,
409,3,CGNA_CEDI,ZIPAQUIRA,,0.25,ADITIVOS,,,,
410,3,CGNA_CEDI,LA ESTRELLA,,9.95,ANTIFIBRILANTES,,,,
411,3,CGNA_CEDI,SOACHA,,0.5,ANTIFIBRILANTES,,,,
412,3,CGNA_CEDI,YUMBO,,0.025,ANTIFIBRILANTES,,,,
413,3,CGNA_CEDI,ZIPAQUIRA,,5.0,ANTIFIBRILANTES,,,,
414,3,BBOD,ITAGUI,,0.5,AYUDAS DE PROCESO,,,,
415,3,CBOD,LA ESTRELLA,,8.0,AYUDAS DE PROCESO,,,,
416,3,CGNA_CEDI,COTA,,2.0,AYUDAS DE PROCESO,,,,
417,3,CGNA_CEDI,GALAPA,,1.0,AYUDAS DE PROCESO,,,,
418,3,CGNA_CEDI,GIRARDOTA,,15.325000000000001,AYUDAS DE PROCESO,,,,
419,3,CGNA_CEDI,GIRON,,2.0,AYUDAS DE PROCESO,,,,
420,3,CGNA_CEDI,ITAGUI,,2.0,AYUDAS DE PROCESO,,,,
421,3,CGNA_CEDI,LOS PATIOS,,5.0,AYUDAS DE PROCESO,,,,
422,3,CGNA_CEDI,COTA,,1.725,COMPUESTOS FLEXIBLES,,,,
423,3,CGNA_CEDI,MANIZALES,,0.2,COMPUESTOS FLEXIBLES,,,,
424,3,BBOD,LA ESTRELLA,,5.0,COPOLIMERO IMPACTO,,,,
425,3,CGNA_CEDI,BELEN,,21.0,COPOLIMERO IMPACTO,,,,
426,3,CGNA_CEDI,COTA,,31.5,COPOLIMERO IMPACTO,,,,
427,3,CGNA_CEDI,COTA,,4.0,COPOLIMERO IMPACTO,,,,
428,3,CGNA_CEDI,DOSQUEBRADAS,,15.0,COPOLIMERO IMPACTO,,,,
429,3,CGNA_CEDI,ENVIGADO,,2.0,COPOLIMERO IMPACTO,,,,
430,3,CGNA_CEDI,FUNZA,,10.0,COPOLIMERO IMPACTO,,,,
431,3,CGNA_CEDI,FUNZA,,7.0,COPOLIMERO IMPACTO,,,,
432,3,CGNA_CEDI,LA ESTRELLA,,98.125,COPOLIMERO IMPACTO,,,,
433,3,CGNA_CEDI,MANIZALES,,30.1,COPOLIMERO IMPACTO,,,,
434,3,CGNA_CEDI,MOSQUERA,,5.0,COPOLIMERO IMPACTO,,,,
435,3,CGNA_CEDI,MIRANDA,,27.0,COPOLIMERO IMPACTO,,,,
436,3,CGNA_CEDI,PALMIRA,,3.025,COPOLIMERO IMPACTO,,,,
437,3,CGNA_CEDI,SOACHA,,1.0,COPOLIMERO IMPACTO,,,,
438,3,CGNA_CEDI,TENJO,,2.5,COPOLIMERO IMPACTO,,,,
439,3,CGNA_CEDI,VILLA RICA,,105.0,COPOLIMERO IMPACTO,,,,
440,3,CGNA_CEDI,YUMBO,,29.900000000000002,COPOLIMERO IMPACTO,,,,
441,3,CGNA_CEDI,ZIPAQUIRA,,28.675,COPOLIMERO IMPACTO,,,,
442,3,CGNA_CEDI,ZONA FRANCA RIONEGRO ANTIOQUIA,,5.675,COPOLIMERO IMPACTO,,,,
443,3,CBOD,ENVIGADO,,1.0,COPOLIMERO RANDOM,,,,
444,3,CGNA_CEDI,COPACABANA,,2.5,COPOLIMERO RANDOM,,,,
445,3,CGNA_CEDI,COTA,,22.95,COPOLIMERO RANDOM,,,,
446,3,CGNA_CEDI,COTA,,1.0,COPOLIMERO RANDOM,,,,
447,3,CGNA_CEDI,ENVIGADO,,24.5,COPOLIMERO RANDOM,,,,
448,3,CGNA_CEDI,FUNZA,,0.575,COPOLIMERO RANDOM,,,,
449,3,CGNA_CEDI,GIRARDOTA,,3.5,COPOLIMERO RANDOM,,,,
450,3,CGNA_CEDI,GUACHENE,,3.5,COPOLIMERO RANDOM,,,,
451,3,CGNA_CEDI,GUARNE,,13.0,COPOLIMERO RANDOM,,,,
452,3,CGNA_CEDI,ITAGUI,,47.25,COPOLIMERO RANDOM,,,,
453,3,CGNA_CEDI,LA ESTRELLA,,83.0,COPOLIMERO RANDOM,,,,
454,3,CGNA_CEDI,MADRID,,5.0,COPOLIMERO RANDOM,,,,
455,3,CGNA_CEDI,MANIZALES,,8.8,COPOLIMERO RANDOM,,,,
456,3,CGNA_CEDI,MARINILLA,,7.0,COPOLIMERO RANDOM,,,,
457,3,CGNA_CEDI,MANIZALES,,17.5,COPOLIMERO RANDOM,,,,
458,3,CGNA_CEDI,PALMIRA,,71.6,COPOLIMERO RANDOM,,,,
459,3,CGNA_CEDI,SABANETA,,84.525,COPOLIMERO RANDOM,,,,
460,3,CGNA_CEDI,SOACHA,,65.8,COPOLIMERO RANDOM,,,,
461,3,CGNA_CEDI,SOLEDAD,,1.0,COPOLIMERO RANDOM,,,,
462,3,CGNA_CEDI,VILLA RICA,,34.0,COPOLIMERO RANDOM,,,,
463,3,CGNA_CEDI,YUMBO,,25.025,COPOLIMERO RANDOM,,,,
464,3,CBOD,ITAGUI,,4.5,HDPE HMW BIMODAL,,,,
465,3,CGNA_CEDI,CALDAS,,17.0,HDPE HMW BIMODAL,,,,
466,3,CGNA_CEDI,GALAPA,,5.0,HDPE HMW BIMODAL,,,,
467,3,CGNA_CEDI,LOS PATIOS,,9.0,HDPE HMW BIMODAL,,,,
468,3,CGNA_CEDI,MAGANGUE,,5.0,HDPE HMW BIMODAL,,,,
469,3,CGNA_CEDI,MOSQUERA,,136.0,HDPE HMW BIMODAL,,,,
470,3,CGNA_CEDI,PIEDECUESTA,,0.8,HDPE HMW BIMODAL,,,,
471,3,CGNA_CEDI,YUMBO,,0.025,HDPE INYEC M.I.17-20,,,,
472,3,CGNA_CEDI,MANIZALES,,0.3,HDPE INYEC(M.I. 4-5),,,,
473,3,CGNA_CEDI,ITAGUI,,0.525,HDPE INYEC(M.I.6-10),,,,
474,3,CBOD,LA ESTRELLA,,0.025,HDPE SOPLADO (HMW),,,,
475,3,BBOD,SABANETA,,0.15000000000000002,HOMOPOLIMERO,,,,
476,3,CBOD,ENVIGADO,,5.0,HOMOPOLIMERO,,,,
477,3,CGNA_CEDI,BOGOTA-DISTRITO CAPITAL,,2.0,HOMOPOLIMERO,,,,
478,3,CGNA_CEDI,CAJICA,,68.0,HOMOPOLIMERO,,,,
479,3,CGNA_CEDI,CHIA,,80.0,HOMOPOLIMERO,,,,
480,3,CGNA_CEDI,COTA,,18.975000000000005,HOMOPOLIMERO,,,,
481,3,CGNA_CEDI,DOSQUEBRADAS,,5.0,HOMOPOLIMERO,,,,
482,3,CGNA_CEDI,DOSQUEBRADAS,,19.0,HOMOPOLIMERO,,,,
483,3,CGNA_CEDI,ENVIGADO,,36.1,HOMOPOLIMERO,,,,
484,3,CGNA_CEDI,FUNZA,,140.9,HOMOPOLIMERO,,,,
485,3,CGNA_CEDI,FUNZA,,143.0,HOMOPOLIMERO,,,,
486,3,CGNA_CEDI,GALAPA,,15.0,HOMOPOLIMERO,,,,
487,3,CGNA_CEDI,GIRARDOTA,,18.0,HOMOPOLIMERO,,,,
488,3,CGNA_CEDI,GIRON,,94.0,HOMOPOLIMERO,,,,
489,3,CGNA_CEDI,GUACHENE,,15.0,HOMOPOLIMERO,,,,
490,3,CGNA_CEDI,GUARNE,,10.0,HOMOPOLIMERO,,,,
491,3,CGNA_CEDI,GUACHENE,,102.0,HOMOPOLIMERO,,,,
492,3,CGNA_CEDI,ITAGUI,,1600.5,HOMOPOLIMERO,,,,
493,3,CGNA_CEDI,LA ESTRELLA,,304.0,HOMOPOLIMERO,,,,
494,3,CGNA_CEDI,MADRID,,79.2,HOMOPOLIMERO,,,,
495,3,CGNA_CEDI,MANIZALES,,90.0,HOMOPOLIMERO,,,,
496,3,CGNA_CEDI,MOSQUERA,,25.0,HOMOPOLIMERO,,,,
497,3,CGNA_CEDI,MADRID,,35.0,HOMOPOLIMERO,,,,
498,3,CGNA_CEDI,MANIZALES,,17.5,HOMOPOLIMERO,,,,
499,3,CGNA_CEDI,MIRANDA,,43.75,HOMOPOLIMERO,,,,
500,3,CGNA_CEDI,MOSQUERA,,65.0,HOMOPOLIMERO,,,,
501,3,CGNA_CEDI,PALMIRA,,2280.100000000002,HOMOPOLIMERO,,,,
502,3,CGNA_CEDI,SABANETA,,3.025,HOMOPOLIMERO,,,,
503,3,CGNA_CEDI,SOACHA,,80.325,HOMOPOLIMERO,,,,
504,3,CGNA_CEDI,SIBERIA,,20.0,HOMOPOLIMERO,,,,
505,3,CGNA_CEDI,TENJO,,2.525,HOMOPOLIMERO,,,,
506,3,CGNA_CEDI,VILLA RICA,,1.0,HOMOPOLIMERO,,,,
507,3,CGNA_CEDI,YUMBO,,31.8,HOMOPOLIMERO,,,,
508,3,CGNA_CEDI,ZIPAQUIRA,,112.0,HOMOPOLIMERO,,,,
509,3,CGNA_CEDI,LOS PATIOS,,0.05,LDPE HEAVY DUTY,,,,
510,3,CGNA_CEDI,MAGANGUE,,4.0,LDPE POLIFEN 641,,,,
511,3,CGNA_CEDI,PIEDECUESTA,,2.0,LDPE POLIFEN 641,,,,
512,3,CGNA_CEDI,FUNZA,,1.0,LLDPE BUT (M.I. 1)CA,,,,
513,3,CGNA_CEDI,GALAPA,,8.0,LLDPE BUT (M.I. 1)CA,,,,
514,3,CGNA_CEDI,LOS PATIOS,,1.5,LLDPE BUT (M.I. 1)CA,,,,
515,3,CGNA_CEDI,PIEDECUESTA,,6.0,LLDPE BUT (M.I. 1)CA,,,,
516,3,BBOD,BOGOTA-DISTRITO CAPITAL,,0.15000000000000002,MASTERB. BLANCO B.PE,,,,
517,3,CGNA_CEDI,COTA,,3.7750000000000004,MASTERB. BLANCO B.PE,,,,
518,3,CGNA_CEDI,DOSQUEBRADAS,,0.05,MASTERB. BLANCO B.PE,,,,
519,3,CGNA_CEDI,GALAPA,,1.5,MASTERB. BLANCO B.PE,,,,
520,3,CGNA_CEDI,GUACHENE,,10.0,MASTERB. BLANCO B.PE,,,,
521,3,CGNA_CEDI,ITAGUI,,5.9,MASTERB. BLANCO B.PE,,,,
522,3,CGNA_CEDI,LA ESTRELLA,,1.0,MASTERB. BLANCO B.PE,,,,
523,3,CGNA_CEDI,LOS PATIOS,,0.7,MASTERB. BLANCO B.PE,,,,
524,3,CGNA_CEDI,SOACHA,,0.5,MASTERB. BLANCO B.PE,,,,
525,3,CGNA_CEDI,VILLA RICA,,0.8,MASTERB. BLANCO B.PE,,,,
526,3,CGNA_CEDI,YUMBO,,0.05,MASTERB. BLANCO B.PE,,,,
527,3,CGNA_CEDI,ZIPAQUIRA,,0.5,MASTERB. BLANCO B.PE,,,,
528,3,CGNA_CEDI,CHIA,,0.3,MASTERB. BLANCO B.PP,,,,
529,3,CGNA_CEDI,ITAGUI,,1.0,MASTERB. BLANCO B.PP,,,,
530,3,CGNA_CEDI,MADRID,,0.05,MASTERB. BLANCO B.PP,,,,
531,3,CGNA_CEDI,MANIZALES,,0.1,MASTERB. BLANCO B.PP,,,,
532,3,CGNA_CEDI,PALMIRA,,16.0,MASTERB. BLANCO B.PP,,,,
533,3,CGNA_CEDI,SOACHA,,0.225,MASTERB. BLANCO B.PP,,,,
534,3,CGNA_CEDI,COPACABANA,,0.8,MASTERB. BLANCO B.PS,,,,
535,3,CGNA_CEDI,FUNZA,,2.0,MASTERB. BLANCO B.PS,,,,
536,3,CGNA_CEDI,GIRARDOTA,,0.05,MASTERB. BLANCO B.PS,,,,
537,3,CGNA_CEDI,ITAGUI,,1.0,MASTERB. BLANCO B.PS,,,,
538,3,BBOD,COPACABANA,,0.1,MASTERB. NEGRO B.PE,,,,
539,3,CGNA_CEDI,BOGOTA-DISTRITO CAPITAL,,1.1,MASTERB. NEGRO B.PE,,,,
540,3,CGNA_CEDI,COPACABANA,,0.2,MASTERB. NEGRO B.PE,,,,
541,3,CGNA_CEDI,COTA,,27.6,MASTERB. NEGRO B.PE,,,,
542,3,CGNA_CEDI,DOSQUEBRADAS,,1.075,MASTERB. NEGRO B.PE,,,,
543,3,CGNA_CEDI,FUNZA,,0.475,MASTERB. NEGRO B.PE,,,,
544,3,CGNA_CEDI,FUSAGASUGA,,0.4,MASTERB. NEGRO B.PE,,,,
545,3,CGNA_CEDI,GUARNE,,1.5,MASTERB. NEGRO B.PE,,,,
546,3,CGNA_CEDI,LOS PATIOS,,0.5,MASTERB. NEGRO B.PE,,,,
547,3,CGNA_CEDI,MANIZALES,,0.1,MASTERB. NEGRO B.PE,,,,
548,3,CGNA_CEDI,PUERTO TEJADA,,0.30000000000000004,MASTERB. NEGRO B.PE,,,,
549,3,CGNA_CEDI,COTA,,0.4,MASTERB. NEGRO B.PP,,,,
550,3,CGNA_CEDI,DOSQUEBRADAS,,0.4,MASTERB. NEGRO B.PP,,,,
551,3,CGNA_CEDI,FUNZA,,0.1,MASTERB. NEGRO B.PP,,,,
552,3,CGNA_CEDI,ITAGUI,,1.825,MASTERB. NEGRO B.PP,,,,
553,3,CGNA_CEDI,MIRANDA,,0.1,MASTERB. NEGRO B.PP,,,,
554,3,CGNA_CEDI,SOACHA,,0.6,MASTERB. NEGRO B.PP,,,,
555,3,CGNA_CEDI,VILLA RICA,,2.0,MASTERB. NEGRO B.PP,,,,
556,3,CGNA_CEDI,YUMBO,,0.4,MASTERB. NEGRO B.PP,,,,
557,3,CGNA_CEDI,ZIPAQUIRA,,0.2,MASTERB. NEGRO B.PP,,,,
558,3,BBOD,ITAGUI,,0.125,MASTERBATCH DE COLOR,,,,
559,3,CGNA_CEDI,CALARCA,,0.05,MASTERBATCH DE COLOR,,,,
560,3,CGNA_CEDI,DOSQUEBRADAS,,1.055,MASTERBATCH DE COLOR,,,,
561,3,CGNA_CEDI,FUNZA,,7.852000000000002,MASTERBATCH DE COLOR,,,,
562,3,CGNA_CEDI,GUACHENE,,0.525,MASTERBATCH DE COLOR,,,,
563,3,CGNA_CEDI,MOSQUERA,,0.472,MASTERBATCH DE COLOR,,,,
564,3,CGNA_CEDI,SABANETA,,0.29800000000000004,MASTERBATCH DE COLOR,,,,
565,3,CGNA_CEDI,ZIPAQUIRA,,0.5,MASTERBATCH DE COLOR,,,,
566,3,CGNA_CEDI,PUERTO TEJADA,,0.01,OTROS COMPUESTOS,,,,
567,3,CGNA_CEDI,TURBACO,,3.0,OTROS COMPUESTOS,,,,
568,3,CGNA_CEDI,FUNZA,,30.599999999999998,PP REF.FIBRA  VIDRIO,,,,
569,3,CGNA_CEDI,MANIZALES,,0.5,PP REF.FIBRA  VIDRIO,,,,
570,3,CGNA_CEDI,MIRANDA,,2.175,PP REF.FIBRA  VIDRIO,,,,
571,3,CGNA_CEDI,ZONA FRANCA RIONEGRO ANTIOQUIA,,2.675,PP REF.FIBRA  VIDRIO,,,,
572,3,BBOD,SABANETA,,0.05,PP REFORZADO  CACO3,,,,
573,3,CGNA_CEDI,COTA,,2.45,PP REFORZADO  CACO3,,,,
574,3,CGNA_CEDI,ENVIGADO,,0.5,PP REFORZADO  CACO3,,,,
575,3,CGNA_CEDI,FUNZA,,1.625,PP REFORZADO  CACO3,,,,
576,3,BBOD,COPACABANA,,0.3,PP REFORZADO  TALCO,,,,
577,3,CGNA_CEDI,COPACABANA,,0.7999999999999999,PP REFORZADO  TALCO,,,,
578,3,CGNA_CEDI,ITAGUI,,0.4,PP REFORZADO  TALCO,,,,
579,3,CGNA_CEDI,LA ESTRELLA,,0.05,PP REFORZADO  TALCO,,,,
580,3,CGNA_CEDI,CALDAS,,2.5,SEGUNDAS,,,,
581,3,CGNA_CEDI,LA ESTRELLA,,10.5,SEGUNDAS,,,,
582,3,CGNA_CEDI,SOACHA,,1.0,TERPOLIMEROS,,,,
583,4,CGNA_CEDI,COTA,,0.1,ADITIVOS,,,,
584,4,CGNA_CEDI,DOSQUEBRADAS,,0.275,ADITIVOS,,,,
585,4,CGNA_CEDI,ENVIGADO,,0.05,ADITIVOS,,,,
586,4,CGNA_CEDI,FUNZA,,0.07500000000000001,ADITIVOS,,,,
587,4,CGNA_CEDI,GUACHENE,,1.5,ADITIVOS,,,,
588,4,CGNA_CEDI,ITAGUI,,10.7,ADITIVOS,,,,
589,4,CGNA_CEDI,LA ESTRELLA,,0.25,ADITIVOS,,,,
590,4,CGNA_CEDI,YUMBO,,0.125,ADITIVOS,,,,
591,4,CGNA_CEDI,ZIPAQUIRA,,1.125,ADITIVOS,,,,
592,4,CGNA_CEDI,DOSQUEBRADAS,,10.0,ANTIFIBRILANTES,,,,
593,4,CGNA_CEDI,FUNZA,,1.275,ANTIFIBRILANTES,,,,
594,4,CGNA_CEDI,GIRON,,0.675,ANTIFIBRILANTES,,,,
595,4,CGNA_CEDI,LA ESTRELLA,,15.05,ANTIFIBRILANTES,,,,
596,4,CGNA_CEDI,MANIZALES,,0.05,ANTIFIBRILANTES,,,,
597,4,CGNA_CEDI,YUMBO,,0.175,ANTIFIBRILANTES,,,,
598,4,CGNA_CEDI,ZIPAQUIRA,,2.0,ANTIFIBRILANTES,,,,
599,4,CGNA_CEDI,ARMENIA,,3.5,AYUDAS DE PROCESO,,,,
600,4,CGNA_CEDI,COTA,,5.0,AYUDAS DE PROCESO,,,,
601,4,CGNA_CEDI,GALAPA,,4.0,AYUDAS DE PROCESO,,,,
602,4,CGNA_CEDI,GIRARDOTA,,15.600000000000001,AYUDAS DE PROCESO,,,,
603,4,CGNA_CEDI,ITAGUI,,3.0,AYUDAS DE PROCESO,,,,
604,4,CGNA_CEDI,LOS PATIOS,,8.0,AYUDAS DE PROCESO,,,,
605,4,CGNA_CEDI,COTA,,8.675,COMPUESTOS FLEXIBLES,,,,
606,4,BBOD,LA ESTRELLA,,0.55,COPOLIMERO IMPACTO,,,,
607,4,CGNA_CEDI,BELEN,,15.0,COPOLIMERO IMPACTO,,,,
608,4,CGNA_CEDI,COPACABANA,,0.4,COPOLIMERO IMPACTO,,,,
609,4,CGNA_CEDI,COTA,,24.0,COPOLIMERO IMPACTO,,,,
610,4,CGNA_CEDI,ENVIGADO,,4.0,COPOLIMERO IMPACTO,,,,
611,4,CGNA_CEDI,FUNZA,,61.0,COPOLIMERO IMPACTO,,,,
612,4,CGNA_CEDI,GUACHENE,,13.0,COPOLIMERO IMPACTO,,,,
613,4,CGNA_CEDI,ITAGUI,,42.0,COPOLIMERO IMPACTO,,,,
614,4,CGNA_CEDI,LA ESTRELLA,,68.4,COPOLIMERO IMPACTO,,,,
615,4,CGNA_CEDI,MANIZALES,,31.0,COPOLIMERO IMPACTO,,,,
616,4,CGNA_CEDI,MIRANDA,,3.0,COPOLIMERO IMPACTO,,,,
617,4,CGNA_CEDI,PALMIRA,,3.0,COPOLIMERO IMPACTO,,,,
618,4,CGNA_CEDI,SOACHA,,1.2,COPOLIMERO IMPACTO,,,,
619,4,CGNA_CEDI,TABIO,,3.0,COPOLIMERO IMPACTO,,,,
